transactionId:ID(Transaction),transactionType,transactionDate:date,acceptanceDateTime:datetime,reportingOwnerRelationship,transactionShare:double,pricePerShare:double,totalValue:double,sharesOwnedFollowingTransaction:double,:LABEL
101,Sell,2017-01-06,2017-01-06T16:29:20, officer,7500.0,3.12,23400.0,68000.0,Transaction
102,Sell,2017-01-04,2017-01-06T16:28:39, officer,17500.0,12.0,210000.0,0.0,Transaction
103,Sell,2017-01-05,2017-01-06T16:27:49, officer,2973.0,77.08,229159.0,83469.0,Transaction
104,Sell,2017-01-05,2017-01-06T16:23:01, officer,73142.0,10.13,740928.0,548120.0,Transaction
105,Buy,2017-01-04,2017-01-06T16:22:24, officer,47236.0,8.88,419456.0,265492.0,Transaction
106,Buy,2017-01-06,2017-01-06T16:19:31, director,506.0,60.557,30641.8,546488.0,Transaction
107,Buy,2017-01-03,2017-01-06T16:17:46, director,403.0,35.5,14318.9,32490.0,Transaction
108,Buy,2017-01-04,2017-01-06T15:53:26, director officer 10% owner,50638.0,0.616,31193.0,2126570.0,Transaction
109,Sell,2017-01-05,2017-01-06T15:51:54, officer,12472.0,23.11,288228.0,1364540.0,Transaction
110,Sell,2017-01-04,2017-01-06T15:49:32, other,337.0,54.8,18467.6,44792.0,Transaction
111,Buy,2017-01-04,2017-01-06T15:47:35, director,16.0,60.89,999.997,9861.0,Transaction
112,Sell,2016-12-16,2017-01-06T15:45:55, director officer,15128.0,19.8227,299878.0,41787.0,Transaction
113,Sell,2016-12-19,2017-01-06T15:45:55, director officer,10260.0,19.6185,201286.0,31527.0,Transaction
114,Sell,2016-12-16,2017-01-06T15:45:55, director officer,9553.0,19.8147,189290.0,28483.0,Transaction
115,Buy,2016-12-16,2017-01-06T15:45:55, director officer,70571.0,7.085,499996.0,505946.0,Transaction
116,Sell,2016-12-19,2017-01-06T15:45:55, director officer,8190.0,19.6124,160626.0,4945.0,Transaction
117,Sell,2016-12-16,2017-01-06T15:45:55, director officer,1999.0,19.8286,39637.4,38036.0,Transaction
118,Sell,2016-12-16,2017-01-06T15:45:55, director officer,15232.0,13.13,199996.0,384768.0,Transaction
119,Sell,2016-12-16,2017-01-06T15:45:55, director officer,10147.0,19.71,199997.0,485663.0,Transaction
120,Buy,2016-12-16,2017-01-06T15:45:55, director officer,15232.0,13.13,199996.0,495810.0,Transaction
121,Sell,2017-01-04,2017-01-06T15:44:19, officer,506.0,54.8,27728.8,49258.0,Transaction
122,Buy,2017-01-05,2017-01-06T15:43:35, officer,13700.0,53.08,727196.0,27839.0,Transaction
123,Sell,2017-01-04,2017-01-06T15:42:50, 10% owner,18972.0,16.7462,317709.0,1539360.0,Transaction
124,Sell,2017-01-04,2017-01-06T15:42:50, officer,405.0,54.8,22194.0,9267.0,Transaction
125,Sell,2017-01-04,2017-01-06T15:42:31, 10% owner,4746.0,16.74,79448.0,1636400.0,Transaction
126,Sell,2017-01-06,2017-01-06T15:27:28, director officer,1809.0,44.7,80862.3,416152.0,Transaction
127,Buy,2017-01-06,2017-01-06T15:26:13, officer,17.0,44.7,777.78,16024.0,Transaction
128,Sell,2017-01-06,2017-01-06T15:26:08, officer,500.0,86.0,43000.0,256060.0,Transaction
129,Buy,2017-01-06,2017-01-06T15:24:54, officer,35.0,44.7,1573.44,47508.0,Transaction
